date,City,No. Stations,Air Quality,Index Value,Prominent Pollutant
2025-10-26,Dausa,1,Moderate,144,PM10
2025-10-26,Karur,1,Good,31,PM10
2025-10-26,Jabalpur,4,Moderate,150,PM2.5
2025-10-26,Karnal,1,Moderate,192,PM2.5
2025-10-26,Karauli,1,Moderate,162,PM2.5
2025-10-26,Chengalpattu,1,Satisfactory,75,PM2.5
2025-10-26,Kanpur,2,Satisfactory,100,"PM10, PM2.5"
2025-10-26,Kanchipuram,1,Satisfactory,56,PM2.5
2025-10-26,Jaipur,6,Moderate,151,"O3, PM2.5"
2025-10-26,Jaisalmer,1,Moderate,112,PM10
2025-10-26,Jalandhar,1,Moderate,198,PM2.5
2025-10-26,Jalgaon,1,Good,44,PM10
2025-10-26,Jalna,1,Good,44,NO2
2025-10-26,Jalore,1,Moderate,103,PM10
2025-10-26,Kannur,1,Satisfactory,57,PM10
2025-10-26,Jhalawar,1,Poor,221,PM2.5
2025-10-26,Jhunjhunu,1,Moderate,120,O3
2025-10-26,Jind,1,Poor,265,PM2.5
2025-10-26,Jodhpur,4,Moderate,113,"O3, PM10"
2025-10-26,Kalaburagi,2,Satisfactory,53,"PM10, SO2"
2025-10-26,Charkhi Dadri,1,Poor,269,PM2.5
2025-10-26,Kalyan,2,Satisfactory,54,CO
2025-10-26,Jhansi,1,Satisfactory,78,PM10
2025-10-27,Katihar,1,Satisfactory,64,CO
2025-10-27,Katni,1,Satisfactory,68,O3
2025-10-27,Kishanganj,1,Moderate,186,PM10
2025-10-27,Khurja,1,Moderate,150,PM10
2025-10-27,Kashipur,1,Satisfactory,100,PM2.5
2025-10-27,Kohima,1,Satisfactory,71,SO2
2025-10-27,Khanna,1,Moderate,133,PM2.5
2025-10-27,Karur,1,Good,31,PM10
2025-10-27,Tirumala,1,Good,36,PM2.5
2025-10-27,Karauli,1,Poor,223,PM2.5
2025-10-27,Kanpur,3,Moderate,141,"PM10, PM2.5"
2025-10-27,Kannur,1,Satisfactory,56,PM10
2025-10-27,Kanchipuram,1,Satisfactory,83,PM2.5
2025-10-27,Kalyan,1,Satisfactory,61,CO
2025-10-27,Kalaburagi,2,Satisfactory,55,"PM10, SO2"
2025-10-27,Kolkata,7,Moderate,110,"PM10, PM2.5"
2025-10-27,Kadapa,1,Satisfactory,64,PM10
2025-10-27,Jodhpur,5,Moderate,133,"PM10, PM2.5"
2025-10-27,Karnal,1,Poor,225,PM2.5
2025-10-27,Koppal,1,Good,38,PM10
2025-10-27,Tumidih,1,Satisfactory,69,PM10
2025-10-27,Kota,3,Moderate,138,PM2.5
2025-10-27,Tirunelveli,1,Good,41,CO
2025-10-27,Jind,1,Poor,300,PM2.5
2025-10-27,Tirupati,1,Poor,219,PM2.5
2025-10-27,Tirupur,1,Good,34,PM10
2025-10-27,Tonk,1,Poor,233,PM2.5
2025-10-27,Ulhasnagar,1,Satisfactory,51,PM10
2025-10-27,Vapi,1,Satisfactory,69,PM2.5
2025-10-27,Varanasi,4,Satisfactory,98,PM10
2025-10-27,Vatva,1,Satisfactory,52,PM10
2025-10-27,Vellore,1,Satisfactory,55,PM10
2025-10-27,Vijayapura,1,Good,42,PM10
2025-10-27,Vijayawada,3,Satisfactory,73,"O3, PM10"
2025-10-27,Virar,1,Good,50,CO
2025-10-27,Visakhapatnam,1,Good,37,PM10
2025-10-27,Vrindavan,1,Moderate,139,PM10
2025-10-27,Yadgir,1,Good,26,NO2
2025-10-27,Yamunanagar,1,Poor,253,PM2.5
2025-10-27,Kurukshetra,1,Poor,229,PM2.5
2025-10-27,Kunjemura,1,Satisfactory,65,PM10
2025-10-27,Korba,2,Satisfactory,68,"PM10, PM2.5"
2025-10-27,Jhunjhunu,1,Moderate,152,PM10
2025-10-27,Faridabad,2,Moderate,198,PM2.5
2025-10-27,Jhalawar,1,Moderate,129,PM2.5
2025-10-27,Ghaziabad,4,Poor,286,PM2.5
2025-10-27,Gaya,3,Moderate,150,"PM10, PM2.5"
2025-10-27,Gangtok,1,Good,32,PM2.5
2025-10-27,Gandhinagar,3,Satisfactory,53,PM10
2025-10-27,Gadag,1,Good,33,PM10
2025-10-27,Firozabad,2,Moderate,106,"PM10, PM2.5"
2025-10-27,Fatehabad,1,Very Poor,323,PM2.5
2025-10-27,Tiruchirappalli,1,Good,49,PM10
2025-10-27,Durgapur,3,Satisfactory,68,"PM10, PM2.5"
2025-10-27,Dungarpur,1,Good,50,PM2.5
2025-10-27,Dhule,1,Satisfactory,64,PM10
2025-10-27,Dholpur,1,Moderate,164,PM2.5
2025-10-27,Dharwad,1,Satisfactory,60,CO
2025-10-27,Dharuhera,1,Very Poor,334,PM2.5
2025-10-27,Dhanbad,1,Moderate,135,PM10
2025-10-27,Dewas,1,Satisfactory,66,NO2
2025-10-27,Delhi,39,Very Poor,301,"PM10, PM2.5"
2025-10-27,Dehradun,1,Satisfactory,82,PM2.5
2025-10-27,Davanagere,1,Good,30,PM2.5
2025-10-27,Gorakhpur,1,Satisfactory,91,PM10
2025-10-27,Greater Noida,2,Poor,284,PM2.5
2025-10-27,Gummidipoondi,1,Moderate,137,PM2.5
2025-10-27,Gurugram,2,Moderate,132,"CO, PM2.5"
2025-10-27,Jalore,1,Moderate,146,PM2.5
2025-10-27,Jalna,1,Satisfactory,51,PM10
2025-10-27,Jalgaon,1,Satisfactory,69,PM10
2025-10-27,Jalandhar,1,Moderate,193,PM2.5
2025-10-27,Jaisalmer,1,Satisfactory,96,PM10
2025-10-27,Jaipur,6,Moderate,174,PM2.5
2025-10-27,Jabalpur,4,Satisfactory,56,"PM10, PM2.5"
2025-10-27,Indore,4,Good,38,"NO2, PM10, SO2"
2025-10-27,Hyderabad,12,Satisfactory,72,PM10
2025-10-27,Jhansi,1,Satisfactory,64,PM10
2025-10-27,Hubballi,2,Good,34,"NH3, PM10"
2025-10-27,Hosur,1,Satisfactory,80,PM10
2025-10-27,Haveri,1,Satisfactory,64,PM10
2025-10-27,Hassan,1,Satisfactory,61,PM10
2025-10-27,Hapur,1,Poor,229,PM2.5
2025-10-27,Hanumangarh,1,Moderate,163,PM2.5
2025-10-27,Haldia,1,Moderate,132,PM10
2025-10-27,Hajipur,1,Moderate,179,PM2.5
2025-10-27,Gwalior,3,Moderate,149,"PM10, PM2.5"
2025-10-27,Guwahati,2,Satisfactory,100,"PM2.5, SO2"
2025-10-27,Howrah,5,Moderate,135,PM2.5
2025-10-27,Thrissur,1,Satisfactory,53,PM2.5
2025-10-27,Ramanagara,1,Satisfactory,53,NO2
2025-10-27,Thiruvananthapuram,2,Satisfactory,61,"CO, NO2"
2025-10-27,Nagaon,1,Good,50,PM10
2025-10-27,Nagapattinam,1,Good,42,PM2.5
2025-10-27,Nagaur,1,Moderate,153,O3
2025-10-27,Nagpur,4,Satisfactory,63,PM10
2025-10-27,Nalbari,1,Moderate,103,CO
2025-10-27,Namakkal,1,Good,27,PM10
2025-10-27,Nanded,1,Satisfactory,52,PM10
2025-10-27,Nandesari,1,Moderate,200,PM2.5
2025-10-27,Narnaul,1,Satisfactory,62,PM2.5
2025-10-27,Nashik,4,Good,31,"CO, O3, PM2.5"
2025-10-27,Navi Mumbai,5,Good,46,"CO, PM10"
2025-10-27,Nayagarh,1,Good,28,PM10
2025-10-27,Noida,4,Very Poor,327,"PM10, PM2.5"
2025-10-27,Ooty,1,Good,30,PM10
2025-10-27,Pali,1,Moderate,187,PM2.5
2025-10-27,Panchgaon,1,Satisfactory,82,PM10
2025-10-27,Panchkula,1,Poor,226,PM2.5
2025-10-27,Panipat,1,Poor,230,PM2.5
2025-10-27,Parbhani,1,Good,47,PM10
2025-10-27,Mysuru,1,Good,31,PM10
2025-10-27,Patiala,1,Moderate,140,PM2.5
2025-10-27,Muzaffarpur,3,Satisfactory,93,"PM10, PM2.5"
2025-10-27,Munger,1,Moderate,130,PM2.5
2025-10-27,Dausa,1,Poor,202,PM2.5
2025-10-27,Lucknow,6,Moderate,174,"PM10, PM2.5"
2025-10-27,Ludhiana,1,Moderate,196,PM2.5
2025-10-27,Madikeri,1,Good,22,PM10
2025-10-27,Madurai,1,Good,42,PM10
2025-10-27,Mahad,1,Satisfactory,55,PM10
2025-10-27,Maihar,1,Moderate,130,PM10
2025-10-27,Malegaon,1,Satisfactory,53,PM10
2025-10-27,Mandi Gobindgarh,1,Moderate,137,PM2.5
2025-10-27,Mandideep,1,Satisfactory,93,PM10
2025-10-27,Mandikhera,1,Satisfactory,98,CO
2025-10-27,Manesar,1,Very Poor,330,PM2.5
2025-10-27,Mangalore,1,Good,45,PM10
2025-10-27,Manguraha,1,Satisfactory,75,PM10
2025-10-27,Meerut,3,Poor,270,"PM10, PM2.5"
2025-10-27,Mira-Bhayandar,1,Good,26,PM10
2025-10-27,Moradabad,6,Moderate,170,"PM10, PM2.5"
2025-10-27,Motihari,1,Satisfactory,84,PM10
2025-10-27,Mumbai,25,Good,45,"CO, PM10"
2025-10-27,Muzaffarnagar,1,Very Poor,313,PM2.5
2025-10-27,Patna,5,Moderate,146,"PM10, PM2.5"
2025-10-27,Perundurai,1,Satisfactory,52,CO
2025-10-27,Pimpri-Chinchwad,4,Satisfactory,59,"CO, PM10"
2025-10-27,Satna,1,Satisfactory,72,PM10
2025-10-27,Sawai Madhopur,1,Moderate,186,PM2.5
2025-10-27,Shillong,1,Good,17,PM10
2025-10-27,Shivamogga,1,Good,45,PM10
2025-10-27,Sikar,1,Moderate,176,PM10
2025-10-27,Silchar,1,Good,46,PM10
2025-10-27,Siliguri,1,Satisfactory,72,PM10
2025-10-27,Singrauli,1,Moderate,112,PM2.5
2025-10-27,Sirohi,1,Moderate,124,PM2.5
2025-10-27,Sirsa,1,Satisfactory,100,PM2.5
2025-10-27,Sivasagar,1,Good,37,PM10
2025-10-27,Siwan,1,Moderate,104,CO
2025-10-27,Solapur,2,Good,28,PM10
2025-10-27,Sri Ganganagar,1,Moderate,108,PM10
2025-10-27,Surat,1,Good,50,SO2
2025-10-27,Talcher,1,Moderate,130,NO2
2025-10-27,Tensa,1,Satisfactory,63,PM10
2025-10-27,Thane,1,Good,34,PM10
2025-10-27,Thanjavur,1,Good,49,PM10
2025-10-27,Sasaram,1,Moderate,125,PM10
2025-10-27,Sangli,1,Good,28,PM10
2025-10-27,Latur,1,Good,34,PM10
2025-10-27,Samastipur,1,Satisfactory,75,PM2.5
2025-10-27,Pithampur,1,Satisfactory,64,PM2.5
2025-10-27,Pratapgarh,1,Satisfactory,54,PM2.5
2025-10-27,Prayagraj,3,Moderate,155,"PM10, PM2.5"
2025-10-27,Puducherry,1,Good,38,PM10
2025-10-27,Pudukottai,1,Good,34,PM10
2025-10-27,Pune,5,Good,44,"CO, O3, PM10"
2025-10-27,Purnia,1,Satisfactory,74,PM2.5
2025-10-27,Raipur,4,Satisfactory,69,PM10
2025-10-27,Rairangpur,1,Moderate,102,PM10
2025-10-27,Thoothukudi,1,Satisfactory,87,PM10
2025-10-27,Rajamahendravaram,1,Good,30,PM2.5
2025-10-27,Rajsamand,1,Poor,216,PM2.5
2025-10-27,Ramanathapuram,1,Good,32,PM10
2025-10-27,Ranipet,1,Satisfactory,53,PM2.5
2025-10-27,Ratlam,1,Satisfactory,56,PM10
2025-10-27,Rishikesh,1,Satisfactory,77,PM10
2025-10-27,Rourkela,2,Satisfactory,96,PM2.5
2025-10-27,Rupnagar,1,Moderate,116,PM2.5
2025-10-27,Sagar,1,Satisfactory,75,PM2.5
2025-10-27,Salem,1,Satisfactory,56,PM2.5
2025-10-27,Rajgir,1,Satisfactory,88,CO
2025-10-27,Damoh,1,Good,40,SO2
2025-10-27,Baddi,1,Moderate,194,O3
2025-10-27,Cuddalore,1,Good,47,PM10
2025-10-27,Aurangabad(Maharashtra),3,Satisfactory,59,"PM10, PM2.5"
2025-10-27,Badlapur,1,Satisfactory,63,PM10
2025-10-27,Baghpat,1,Poor,259,PM2.5
2025-10-27,Bahadurgarh,1,Very Poor,387,PM10
2025-10-27,Balasore,1,Satisfactory,71,PM10
2025-10-27,Ballabgarh,1,Very Poor,319,PM2.5
2025-10-27,Aurangabad (Bihar),1,Moderate,109,PM2.5
2025-10-27,Banswara,1,Good,40,PM10
2025-10-27,Barbil,1,Satisfactory,78,PM2.5
2025-10-27,Bareilly,2,Satisfactory,86,PM10
2025-10-27,Baripada,1,Satisfactory,62,PM10
2025-10-27,Barmer,1,Moderate,117,PM10
2025-10-27,Barrackpore,1,Satisfactory,88,PM2.5
2025-10-27,Bathinda,1,Moderate,148,PM2.5
2025-10-27,Baran,1,Moderate,102,PM2.5
2025-10-27,Asansol,4,Satisfactory,98,"PM10, PM2.5"
2025-10-27,Arrah,1,Satisfactory,52,CO
2025-10-27,Ariyalur,1,Satisfactory,65,PM10
2025-10-27,Cuttack,1,Moderate,104,PM10
2025-10-27,Agartala,1,Good,45,PM10
2025-10-27,Agra,6,Moderate,122,"PM10, PM2.5"
2025-10-27,Ahmedabad,4,Satisfactory,72,"CO, PM10, PM2.5"
2025-10-27,Ahmednagar,1,Satisfactory,63,PM10
2025-10-27,Ajmer,1,Moderate,162,PM2.5
2025-10-27,Alwar,1,Moderate,155,PM2.5
2025-10-27,Amaravati,1,Satisfactory,67,PM10
2025-10-27,Ambala,1,Very Poor,308,PM2.5
2025-10-27,Amravati,2,Satisfactory,54,"CO, PM10"
2025-10-27,Amritsar,1,Moderate,157,PM2.5
2025-10-27,Anantapur,1,Satisfactory,77,PM2.5
2025-10-27,Angul,1,Satisfactory,90,PM10
2025-10-27,Ankleshwar,1,Satisfactory,62,SO2
2025-10-27,Araria,1,Moderate,119,PM2.5
2025-10-27,Begusarai,1,Moderate,117,PM2.5
2025-10-27,Belapur,1,Good,43,PM10
2025-10-27,Akola,1,Good,44,PM10
2025-10-27,Bengaluru,12,Satisfactory,59,"CO, PM10"
2025-10-27,Buxar,1,Satisfactory,52,PM2.5
2025-10-27,Byasanagar,1,Satisfactory,65,PM10
2025-10-27,Chamarajanagar,1,Good,44,PM10
2025-10-27,Chandigarh,3,Moderate,136,PM2.5
2025-10-27,Chandrapur,2,Satisfactory,92,PM10
2025-10-27,Charkhi Dadri,1,Poor,274,PM2.5
2025-10-27,Chengalpattu,1,Satisfactory,77,PM10
2025-10-27,Chennai,7,Satisfactory,56,PM10
2025-10-27,Chhal,1,Satisfactory,57,O3
2025-10-27,Chhapra,1,Satisfactory,92,PM10
2025-10-27,Chikkamagaluru,1,Good,34,PM10
2025-10-27,Chittorgarh,1,Moderate,101,PM10
2025-10-27,Churu,1,Moderate,154,O3
2025-10-27,Belgaum,1,Satisfactory,71,NO2
2025-10-27,Coimbatore,2,Satisfactory,57,"PM10, PM2.5"
2025-10-27,Bundi,1,Moderate,179,PM2.5
2025-10-27,Bulandshahr,1,Poor,216,PM2.5
2025-10-27,Chittoor,1,Satisfactory,77,PM10
2025-10-27,Boisar,1,Good,21,O3
2025-10-27,Brajrajnagar,1,Satisfactory,66,PM10
2025-10-27,Bhilai,3,Good,37,PM10
2025-10-27,Bhiwadi,2,Poor,260,"PM10, PM2.5"
2025-10-27,Bhiwandi,1,Good,38,O3
2025-10-27,Bhagalpur,2,Moderate,135,"PM10, PM2.5"
2025-10-27,Bhiwani,1,Poor,293,PM2.5
2025-10-27,Bhopal,3,Good,44,"PM10, PM2.5"
2025-10-27,Bhilwara,1,Moderate,188,PM2.5
2025-10-27,Bidar,1,Good,25,CO
2025-10-27,Bileipada,1,Satisfactory,69,PM10
2025-10-27,Bhubaneswar,2,Satisfactory,52,"O3, PM10"
2025-10-27,Bharatpur,1,Poor,218,PM2.5
2025-10-27,Bikaner,1,Poor,201,PM10
2025-10-27,Bihar Sharif,1,Moderate,150,PM2.5
2025-10-27,Bilaspur,1,Good,33,PM10
2025-10-28,Kadapa,1,Satisfactory,65,PM10
2025-10-28,Jabalpur,3,Satisfactory,83,PM2.5
2025-10-28,Kaithal,1,Satisfactory,62,PM2.5
2025-10-28,Jodhpur,5,Satisfactory,91,PM2.5
2025-10-28,Jhunjhunu,1,Moderate,104,PM10
2025-10-28,Jhalawar,1,Satisfactory,66,O3
2025-10-28,Jalore,1,Satisfactory,58,O3
2025-10-28,Jalna,1,Satisfactory,58,PM10
2025-10-28,Jalgaon,1,Satisfactory,64,PM10
2025-10-28,Jalandhar,1,Moderate,125,PM2.5
2025-10-28,Jaisalmer,1,Moderate,106,PM2.5
2025-10-28,Jaipur,6,Moderate,149,PM2.5
2025-10-28,Jhansi,1,Good,29,PM10
2025-10-28,Hassan,1,Good,48,PM10
2025-10-28,Hyderabad,12,Satisfactory,62,PM10
2025-10-28,Hubballi,2,Good,38,PM10
2025-10-28,Howrah,5,Moderate,112,PM2.5
2025-10-28,Hosur,1,Satisfactory,55,PM10
2025-10-28,Haveri,1,Satisfactory,53,PM10
2025-10-28,Hapur,1,Poor,252,PM2.5
2025-10-28,Hanumangarh,1,Moderate,146,PM2.5
2025-10-28,Haldia,1,Moderate,150,PM10
2025-10-28,Hajipur,1,Moderate,176,PM2.5
2025-10-28,Gwalior,3,Satisfactory,61,"O3, PM10"
2025-10-28,Guwahati,3,Satisfactory,84,"PM10, PM2.5, SO2"
2025-10-28,Kalaburagi,1,Good,35,CO
2025-10-28,Gurugram,2,Moderate,177,PM2.5
2025-10-28,Gummidipoondi,1,Moderate,161,PM2.5
2025-10-28,Indore,3,Satisfactory,55,"NO2, PM10, PM2.5"
2025-10-28,Kalyan,1,Satisfactory,77,CO
2025-10-28,Koppal,1,Satisfactory,52,PM10
2025-10-28,Karauli,1,Satisfactory,90,PM2.5
2025-10-28,Aurangabad(Maharashtra),3,Good,45,"O3, PM10, PM2.5"
2025-10-28,Greater Noida,2,Poor,296,PM2.5
2025-10-28,Baddi,1,Poor,216,O3
2025-10-28,Badlapur,1,Satisfactory,56,PM10
2025-10-28,Baghpat,1,Poor,246,PM2.5
2025-10-28,Bahadurgarh,1,Very Poor,347,PM2.5
2025-10-28,Balasore,1,Satisfactory,62,O3
2025-10-28,Ballabgarh,1,Very Poor,319,PM2.5
2025-10-28,Banswara,1,Good,42,O3
2025-10-28,Baran,1,Good,46,O3
2025-10-28,Barbil,1,Good,46,PM10
2025-10-28,Bareilly,1,Moderate,107,PM10
2025-10-28,Baripada,1,Good,47,PM10
2025-10-28,Kanpur,3,Satisfactory,99,PM2.5
2025-10-28,Barmer,1,Satisfactory,91,PM10
2025-10-28,Kolkata,7,Satisfactory,85,"PM10, PM2.5"
2025-10-28,Kolhapur,2,Satisfactory,53,PM10
2025-10-28,Kohima,1,Satisfactory,71,SO2
2025-10-28,Kishanganj,1,Moderate,146,PM10
2025-10-28,Khurja,1,Moderate,168,PM10
2025-10-28,Khanna,1,Moderate,122,PM2.5
2025-10-28,Keonjhar,1,Satisfactory,75,PM10
2025-10-28,Katni,1,Satisfactory,85,PM10
2025-10-28,Latur,1,Good,33,O3
2025-10-28,Katihar,1,Satisfactory,85,CO
2025-10-28,Kashipur,1,Moderate,137,PM2.5
2025-10-28,Karur,1,Good,18,PM2.5
2025-10-28,Karnal,1,Poor,236,PM2.5
2025-10-28,Korba,2,Satisfactory,68,"PM10, PM2.5"
2025-10-28,Gorakhpur,1,Satisfactory,94,PM10
2025-10-28,Chamarajanagar,1,Good,40,PM10
2025-10-28,Gaya,3,Moderate,164,"PM10, PM2.5"
2025-10-28,Chandigarh,2,Moderate,124,PM2.5
2025-10-28,Byasanagar,1,Good,38,O3
2025-10-28,Buxar,1,Satisfactory,58,PM2.5
2025-10-28,Bundi,1,Satisfactory,76,O3
2025-10-28,Bulandshahr,1,Poor,270,PM2.5
2025-10-28,Brajrajnagar,1,Good,42,PM10
2025-10-28,Boisar,1,Good,42,PM10
2025-10-28,Bileipada,1,Satisfactory,65,PM10
2025-10-28,Bilaspur,1,Satisfactory,61,PM10
2025-10-28,Bikaner,1,Moderate,168,PM10
2025-10-28,Bihar Sharif,1,Moderate,173,PM2.5
2025-10-28,Bidar,1,Good,29,PM10
2025-10-28,Bhubaneswar,2,Good,35,"CO, PM10"
2025-10-28,Chandrapur,2,Satisfactory,80,PM10
2025-10-28,Bhopal,3,Satisfactory,98,"PM10, PM2.5"
2025-10-28,Bhiwandi,1,Good,43,PM10
2025-10-28,Bhiwadi,2,Poor,256,PM2.5
2025-10-28,Bhilwara,1,Good,38,O3
2025-10-28,Bhilai,3,Good,47,PM10
2025-10-28,Bharatpur,1,Moderate,180,PM2.5
2025-10-28,Bhagalpur,2,Satisfactory,78,"PM10, SO2"
2025-10-28,Bengaluru,10,Satisfactory,72,"CO, PM10"
2025-10-28,Belgaum,1,Satisfactory,71,NO2
2025-10-28,Belapur,1,Good,46,PM10
2025-10-28,Begusarai,1,Moderate,120,PM2.5
2025-10-28,Bathinda,1,Moderate,112,PM10
2025-10-28,Aurangabad (Bihar),1,Moderate,112,PM2.5
2025-10-28,Barrackpore,1,Satisfactory,80,PM10
2025-10-28,Bhiwani,1,Poor,260,PM2.5
2025-10-28,Ghaziabad,4,Poor,238,PM2.5
2025-10-28,Charkhi Dadri,1,Poor,279,PM2.5
2025-10-28,Chhal,1,Good,50,O3
2025-10-28,Gangtok,1,Good,30,PM2.5
2025-10-28,Gandhinagar,3,Good,37,"CO, PM10"
2025-10-28,Gadag,1,Satisfactory,51,PM10
2025-10-28,Firozabad,2,Satisfactory,62,"PM10, PM2.5"
2025-10-28,Faridabad,1,Moderate,167,PM2.5
2025-10-28,Eloor,1,Satisfactory,93,CO
2025-10-28,Durgapur,3,Satisfactory,61,"O3, PM10"
2025-10-28,Dungarpur,1,Good,47,O3
2025-10-28,Dindigul,1,Good,48,PM10
2025-10-28,Dhule,1,Good,40,PM10
2025-10-28,Dholpur,1,Satisfactory,64,PM2.5
2025-10-28,Dharwad,1,Satisfactory,73,PM10
2025-10-28,Dharuhera,1,Very Poor,315,PM2.5
2025-10-28,Chennai,8,Good,36,"CO, PM10"
2025-10-28,Dhanbad,1,Moderate,113,PM10
2025-10-28,Delhi,37,Poor,294,PM2.5
2025-10-28,Dehradun,1,Satisfactory,72,PM2.5
2025-10-28,Davanagere,1,Good,43,PM2.5
2025-10-28,Dausa,1,Poor,227,PM2.5
2025-10-28,Damoh,1,Good,41,SO2
2025-10-28,Cuttack,1,Good,45,CO
2025-10-28,Cuddalore,1,Good,40,PM10
2025-10-28,Coimbatore,2,Satisfactory,59,PM2.5
2025-10-28,Churu,1,Moderate,149,PM10
2025-10-28,Chittorgarh,1,Satisfactory,62,O3
2025-10-28,Chittoor,1,Satisfactory,57,PM10
2025-10-28,Chikkamagaluru,1,Good,34,PM10
2025-10-28,Chhapra,1,Satisfactory,88,PM10
2025-10-28,Dewas,1,Satisfactory,67,NO2
2025-10-28,Asansol,4,Satisfactory,79,"PM10, PM2.5"
2025-10-28,Lucknow,6,Moderate,123,"PM10, PM2.5"
2025-10-28,Ariyalur,1,Good,18,PM2.5
2025-10-28,Nayagarh,1,Good,18,PM10
2025-10-28,Noida,4,Poor,290,PM2.5
2025-10-28,Ooty,1,Good,19,PM10
2025-10-28,Pali,1,Good,50,PM10
2025-10-28,Panchgaon,1,Satisfactory,82,PM10
2025-10-28,Parbhani,1,Satisfactory,84,PM10
2025-10-28,Patiala,1,Moderate,122,PM10
2025-10-28,Patna,5,Moderate,136,"PM10, PM2.5"
2025-10-28,Perundurai,1,Good,30,CO
2025-10-28,Pimpri-Chinchwad,3,Satisfactory,55,"CO, PM10"
2025-10-28,Pithampur,1,Satisfactory,86,PM2.5
2025-10-28,Pratapgarh,1,Good,41,O3
2025-10-28,Prayagraj,3,Moderate,114,"PM10, PM2.5"
2025-10-28,Navi Mumbai,4,Good,42,"CO, NO2, PM10"
2025-10-28,Puducherry,1,Good,35,PM2.5
2025-10-28,Pune,5,Satisfactory,56,"CO, PM10"
2025-10-28,Purnia,1,Satisfactory,60,PM2.5
2025-10-28,Raipur,3,Good,35,"CO, PM10"
2025-10-28,Rairangpur,1,Good,50,PM10
2025-10-28,Rajamahendravaram,1,Good,22,PM10
2025-10-28,Rajgir,1,Satisfactory,95,PM2.5
2025-10-28,Rajsamand,1,Good,41,O3
2025-10-28,Ramanagara,1,Satisfactory,55,NO2
2025-10-28,Ramanathapuram,1,Good,28,PM10
2025-10-28,Ranipet,1,Good,38,PM2.5
2025-10-28,Ratlam,1,Moderate,137,PM10
2025-10-28,Rishikesh,1,Satisfactory,59,PM10
2025-10-28,Rohtak,1,Very Poor,346,PM2.5
2025-10-28,Pudukottai,1,Good,36,PM10
2025-10-28,Rourkela,2,Satisfactory,78,PM10
2025-10-28,Nashik,4,Good,31,"CO, PM10"
2025-10-28,Nanded,1,Satisfactory,55,PM10
2025-10-28,Ludhiana,1,Moderate,149,PM2.5
2025-10-28,Madikeri,1,Good,31,PM2.5
2025-10-28,Madurai,1,Good,29,PM10
2025-10-28,Mahad,1,Satisfactory,62,PM10
2025-10-28,Maihar,1,Moderate,127,PM10
2025-10-28,Malegaon,1,Satisfactory,55,PM2.5
2025-10-28,Mandi Gobindgarh,1,Moderate,164,PM2.5
2025-10-28,Mandideep,1,Moderate,142,PM2.5
2025-10-28,Mandikhera,1,Satisfactory,84,CO
2025-10-28,Manesar,1,Satisfactory,97,PM2.5
2025-10-28,Mangalore,1,Satisfactory,61,PM10
2025-10-28,Manguraha,1,Satisfactory,64,PM10
2025-10-28,Meerut,3,Poor,274,"PM10, PM2.5"
2025-10-28,Narnaul,1,Satisfactory,68,PM2.5
2025-10-28,Mira-Bhayandar,1,Good,40,PM10
2025-10-28,Motihari,1,Satisfactory,69,PM10
2025-10-28,Mumbai,26,Satisfactory,58,"CO, PM10, PM2.5"
2025-10-28,Munger,1,Satisfactory,96,PM2.5
2025-10-28,Muzaffarnagar,1,Poor,229,PM2.5
2025-10-28,Muzaffarpur,3,Satisfactory,84,PM2.5
2025-10-28,Mysuru,1,Good,43,PM10
2025-10-28,Nagaon,1,Satisfactory,56,PM10
2025-10-28,Nagapattinam,1,Good,17,CO
2025-10-28,Nagaur,1,Moderate,132,PM2.5
2025-10-28,Nagpur,4,Satisfactory,68,PM10
2025-10-28,Naharlagun,1,Satisfactory,66,PM10
2025-10-28,Nalbari,1,Moderate,102,CO
2025-10-28,Namakkal,1,Good,37,PM10
2025-10-28,Moradabad,6,Moderate,197,PM2.5
2025-10-28,Rupnagar,1,Good,24,PM10
2025-10-28,Sagar,1,Moderate,113,PM10
2025-10-28,Saharsa,1,Satisfactory,73,PM10
2025-10-28,Udaipur,1,Good,41,CO
2025-10-28,Ulhasnagar,1,Satisfactory,59,PM10
2025-10-28,Vapi,1,Good,50,PM10
2025-10-28,Varanasi,4,Satisfactory,61,PM10
2025-10-28,Vatva,1,Good,22,PM2.5
2025-10-28,Vellore,1,Good,44,PM10
2025-10-28,Vijayapura,1,Good,42,PM10
2025-10-28,Vijayawada,3,Satisfactory,88,"O3, PM10, PM2.5"
2025-10-28,Virar,1,Good,40,PM10
2025-10-28,Visakhapatnam,1,Good,34,PM10
2025-10-28,Vrindavan,1,Moderate,105,PM10
2025-10-28,Yadgir,1,Good,32,NO2
2025-10-28,Kurukshetra,1,Moderate,191,PM2.5
2025-10-28,Tumidih,1,Good,44,PM10
2025-10-28,Kota,2,Satisfactory,52,"O3, PM10"
2025-10-28,Agra,6,Moderate,103,"PM10, PM2.5"
2025-10-28,Ahmedabad,4,Good,37,"CO, NO2, PM10"
2025-10-28,Ahmednagar,1,Good,30,PM10
2025-10-28,Ajmer,1,Satisfactory,87,PM2.5
2025-10-28,Akola,1,Satisfactory,53,PM10
2025-10-28,Alwar,1,Moderate,132,PM2.5
2025-10-28,Amaravati,1,Good,30,PM10
2025-10-28,Amravati,2,Satisfactory,66,PM10
2025-10-28,Amritsar,1,Poor,211,PM2.5
